sgRNA	Gene	BM	CNS
BruLib63081	CAMSAP1	0	0
BruLib63093	LINGO2	0	0
BruLib63094	LINGO2	0	0
BruLib63095	LINGO2	0	0
BruLib63100	NXNL2	0	0
BruLib63102	C9orf163	0	0
BruLib63105	MAMDC4	0	0
BruLib63107	MAMDC4	0	0
BruLib63108	MAMDC4	0	0
BruLib63113	AK8	0	0
BruLib63114	AK8	0	0
BruLib63115	AK8	0	0
BruLib63116	AK8	0	0
BruLib63124	TTLL11	0	0
BruLib63129	TTC39B	0	0
BruLib63132	TTC39B	0	0
BruLib63135	TRMT10B	0	0
BruLib63136	TRMT10B	0	0
BruLib63140	TTC16	0	0
BruLib63142	FAM120AOS	0	0
BruLib63146	SAXO1	0	0
BruLib63148	SAXO1	0	0
BruLib63149	FREM1	0	0
BruLib63154	KIAA2026	0	0
BruLib63164	C9orf84	0	0
BruLib63170	TSTD2	0	0
BruLib63171	TSTD2	0	0
BruLib63180	LOC158434	0	0
BruLib63182	PRUNE2	0	0
BruLib63183	PRUNE2	0	0
BruLib63184	PRUNE2	0	0
BruLib63197	FAAH2	0	0
BruLib63199	FAAH2	0	0
BruLib63207	FAM47A	0	0
BruLib63212	MOSPD2	0	0
BruLib63213	ARHGAP36	0	0
BruLib63216	ARHGAP36	0	0
BruLib63225	RHOXF1	0	0
BruLib63231	MAGEB6	0	0
BruLib63233	CXorf65	0	0
BruLib63239	AWAT1	0	0
BruLib63240	AWAT1	0	0
BruLib63241	AWAT2	0	0
BruLib63242	AWAT2	0	0
BruLib63248	ZDHHC15	0	0
BruLib63250	USP51	0	0
BruLib63256	TCEAL6	0	0
BruLib63258	H2BFWT	0	0
BruLib63262	CXorf38	0	0
BruLib63266	FAM122B	0	0
BruLib63267	FAM122B	0	0
BruLib63270	FAM122C	0	0
BruLib63275	HSFY2	0	0
BruLib63277	RBMY1F	0	0
BruLib63278	RBMY1F	0	0
BruLib63280	RBMY1F	0	0
BruLib63281	USP54	0	0
BruLib63282	USP54	0	0
BruLib63283	USP54	0	0
BruLib63284	USP54	0	0
BruLib63286	NKX2-3	0	0
BruLib63290	SLC35G1	0	0
BruLib63291	SLC35G1	0	0
BruLib63292	SLC35G1	0	0
BruLib63293	CFAP58	0	0
BruLib63294	CFAP58	0	0
BruLib63296	CFAP58	0	0
BruLib63297	SLC5A12	0	0
BruLib63299	SLC5A12	0	0
BruLib63302	CCDC67	0	0
BruLib63303	CCDC67	0	0
BruLib63305	PATE1	0	0
BruLib63308	PATE1	0	0
BruLib63309	C11orf65	0	0
BruLib63313	LDHAL6A	0	0
BruLib63315	LDHAL6A	0	0
BruLib63317	C11orf42	0	0
BruLib63318	C11orf42	0	0
BruLib63321	TMTC2	0	0
BruLib63326	CLEC12A	0	0
BruLib63327	CLEC12A	0	0
BruLib63331	CLECL1	0	0
BruLib63332	CLECL1	0	0
BruLib63335	TMTC3	0	0
BruLib63336	TMTC3	0	0
BruLib63339	C12orf50	0	0
BruLib63342	ALDH1L2	0	0
BruLib63345	LMNTD1	0	0
BruLib63348	LMNTD1	0	0
BruLib63350	DENND5B	0	0
BruLib63357	SLC5A8	0	0
BruLib63364	PPTC7	0	0
BruLib63365	CCDC63	0	0
BruLib63368	CCDC63	0	0
BruLib63373	DGKH	0	0
BruLib63374	DGKH	0	0
BruLib63375	DGKH	0	0
BruLib63379	CCDC122	0	0
BruLib63382	GPR180	0	0
BruLib63383	GPR180	0	0
BruLib63384	GPR180	0	0
BruLib63386	STOML3	0	0
BruLib63390	FAM71D	0	0
BruLib63391	FAM71D	0	0
BruLib63393	TMEM229B	0	0
BruLib63394	TMEM229B	0	0
BruLib63395	TMEM229B	0	0
BruLib63401	CLEC14A	0	0
BruLib63403	CLEC14A	0	0
BruLib63404	CLEC14A	0	0
BruLib63405	FITM1	0	0
BruLib63406	FITM1	0	0
BruLib63407	FITM1	0	0
BruLib63409	REM2	0	0
BruLib63412	REM2	0	0
BruLib63414	TMEM30B	0	0
BruLib63417	MDGA2	0	0
BruLib63419	MDGA2	0	0
BruLib63420	MDGA2	0	0
BruLib63424	SAMD15	0	0
BruLib63428	NOP9	0	0
BruLib63429	EML5	0	0
BruLib63431	EML5	0	0
BruLib63433	STRC	0	0
BruLib63434	STRC	0	0
BruLib63435	STRC	0	0
BruLib63437	C15orf26	0	0
BruLib63439	C15orf26	0	0
BruLib63440	C15orf26	0	0
BruLib63441	TBC1D21	0	0
BruLib63442	TBC1D21	0	0
BruLib63445	DYX1C1	0	0
BruLib63447	DYX1C1	0	0
BruLib63449	OTUD7A	0	0
BruLib63450	OTUD7A	0	0
BruLib63452	OTUD7A	0	0
BruLib63458	ODF3L1	0	0
BruLib63459	ODF3L1	0	0
BruLib63460	ODF3L1	0	0
BruLib63461	PGBD4	0	0
BruLib63465	ADAL	0	0
BruLib63467	ADAL	0	0
BruLib63469	EXD1	0	0
BruLib63470	EXD1	0	0
BruLib63473	FSIP1	0	0
BruLib63481	ADAD2	0	0
BruLib63482	ADAD2	0	0
BruLib63483	ADAD2	0	0
BruLib63485	ITPRIPL2	0	0
BruLib63486	ITPRIPL2	0	0
BruLib63490	C16orf82	0	0
BruLib63491	C16orf82	0	0
BruLib63492	C16orf82	0	0
BruLib63494	ZFP1	0	0
BruLib63495	ZFP1	0	0
BruLib63498	ANKFN1	0	0
BruLib63500	ANKFN1	0	0
BruLib63506	MFSD6L	0	0
BruLib63508	MFSD6L	0	0
BruLib63509	SLFN5	0	0
BruLib63511	SLFN5	0	0
BruLib63513	NAGS	0	0
BruLib63514	NAGS	0	0
BruLib63520	FAM134C	0	0
BruLib63526	PHOSPHO1	0	0
BruLib63529	RHBDL3	0	0
BruLib63533	TRPV3	0	0
BruLib63536	TRPV3	0	0
BruLib63538	SLC16A11	0	0
BruLib63540	SLC16A11	0	0
BruLib63546	SPPL2C	0	0
BruLib63551	KRT28	0	0
BruLib63553	ZNF519	0	0
BruLib63554	ZNF519	0	0
BruLib63555	ZNF519	0	0
BruLib63556	ZNF519	0	0
BruLib63558	C18orf54	0	0
BruLib63560	C18orf54	0	0
BruLib63565	ZNF836	0	0
BruLib63573	ZNF600	0	0
BruLib63575	ZNF600	0	0
BruLib63580	ZNF320	0	0
BruLib63581	ZNF497	0	0
BruLib63583	ZNF497	0	0
BruLib63589	ZNF296	0	0
BruLib63590	ZNF296	0	0
BruLib63593	DEDD2	0	0
BruLib63601	OR7D2	0	0
BruLib63610	ZNF791	0	0
BruLib63611	ZNF791	0	0
BruLib63614	ZNF564	0	0
BruLib63618	ZNF709	0	0
BruLib63622	ZNF433	0	0
BruLib63623	ZNF433	0	0
BruLib63625	ZNF114	0	0
BruLib63626	ZNF114	0	0
BruLib63629	ZNF567	0	0
BruLib63634	ZNF383	0	0
BruLib63635	ZNF383	0	0
BruLib63638	ZNF781	0	0
BruLib63639	ZNF781	0	0
BruLib63643	EID2	0	0
BruLib63645	ZNF780B	0	0
BruLib63646	ZNF780B	0	0
BruLib63650	PRR22	0	0
BruLib63652	PRR22	0	0
BruLib63653	LGI4	0	0
BruLib63655	LGI4	0	0
BruLib63656	LGI4	0	0
BruLib63664	ZNF676	0	0
BruLib63665	ZNF100	0	0
BruLib63666	ZNF100	0	0
BruLib63668	ZNF100	0	0
BruLib63669	ZNF540	0	0
BruLib63670	ZNF540	0	0
BruLib63672	ZNF540	0	0
BruLib63675	DENND2C	0	0
BruLib63676	DENND2C	0	0
BruLib63677	GBP6	0	0
BruLib63678	GBP6	0	0
BruLib63680	GBP6	0	0
BruLib63681	LPPR5	0	0
BruLib63682	LPPR5	0	0
BruLib63683	LPPR5	0	0
BruLib63685	FNDC7	0	0
BruLib63688	FNDC7	0	0
BruLib63691	DENND1B	0	0
BruLib63693	TDRD5	0	0
BruLib63694	TDRD5	0	0
BruLib63695	TDRD5	0	0
BruLib63696	TDRD5	0	0
BruLib63697	TOR1AIP2	0	0
BruLib63698	TOR1AIP2	0	0
BruLib63701	CALML6	0	0
BruLib63704	CALML6	0	0
BruLib63705	IFNLR1	0	0
BruLib63707	IFNLR1	0	0
BruLib63708	IFNLR1	0	0
BruLib63712	CITED4	0	0
BruLib63713	C1orf177	0	0
BruLib63716	C1orf177	0	0
BruLib63721	KANK4	0	0
BruLib63723	KANK4	0	0
BruLib63724	KANK4	0	0
BruLib63725	SASS6	0	0
BruLib63728	SASS6	0	0
BruLib63729	SDE2	0	0
BruLib63732	SDE2	0	0
BruLib63736	CNST	0	0
BruLib63741	HFM1	0	0
BruLib63742	HFM1	0	0
BruLib63744	HFM1	0	0
BruLib63750	TTC24	0	0
BruLib63751	TTC24	0	0
BruLib63752	TTC24	0	0
BruLib63758	UBL4B	0	0
BruLib63759	UBL4B	0	0
BruLib63762	WFDC13	0	0
BruLib63767	APCDD1L	0	0
BruLib63772	LRRN4	0	0
BruLib63777	CCDC116	0	0
BruLib63781	CABP7	0	0
BruLib63782	CABP7	0	0
BruLib63783	CABP7	0	0
BruLib63784	CABP7	0	0
BruLib63795	WBP2NL	0	0
BruLib63796	WBP2NL	0	0
BruLib63800	DAW1	0	0
BruLib63802	LONRF2	0	0
BruLib63805	CCDC138	0	0
BruLib63806	CCDC138	0	0
BruLib63807	CCDC138	0	0
BruLib63814	C2orf57	0	0
BruLib63815	C2orf57	0	0
BruLib63816	C2orf57	0	0
BruLib63818	OXER1	0	0
BruLib63823	FAM179A	0	0
BruLib63825	FAM171B	0	0
BruLib63828	FAM171B	0	0
BruLib63829	C1QL2	0	0
BruLib63830	C1QL2	0	0
BruLib63831	C1QL2	0	0
BruLib63835	UBXN2A	0	0
BruLib63836	UBXN2A	0	0
BruLib63845	PARP15	0	0
BruLib63848	PARP15	0	0
BruLib63851	SPTSSB	0	0
BruLib63852	SPTSSB	0	0
BruLib63854	DNAJB8	0	0
BruLib63855	DNAJB8	0	0
BruLib63856	DNAJB8	0	0
BruLib63858	GPR156	0	0
BruLib63862	XIRP1	0	0
BruLib63868	RNF168	0	0
BruLib63872	CHST13	0	0
BruLib63873	PRICKLE2	0	0
BruLib63875	PRICKLE2	0	0
BruLib63876	PRICKLE2	0	0
BruLib63881	SPATA5	0	0
BruLib63882	SPATA5	0	0
BruLib63884	SPATA5	0	0
BruLib63891	DCLK2	0	0
BruLib63892	DCLK2	0	0
BruLib63895	ADGRA3	0	0
BruLib63896	ADGRA3	0	0
BruLib63903	FREM3	0	0
BruLib63908	MMAA	0	0
BruLib63910	ZBTB49	0	0
BruLib63912	ZBTB49	0	0
BruLib63915	TIGD2	0	0
BruLib63916	TIGD2	0	0
BruLib63918	RASSF6	0	0
BruLib63923	RBM46	0	0
BruLib63924	RBM46	0	0
BruLib63927	SGMS2	0	0
BruLib63931	MIER3	0	0
BruLib63933	CDC20B	0	0
BruLib63934	CDC20B	0	0
BruLib63936	CDC20B	0	0
BruLib63941	PAPD4	0	0
BruLib63942	PAPD4	0	0
BruLib63944	PAPD4	0	0
BruLib63949	NIM1K	0	0
BruLib63950	NIM1K	0	0
BruLib63952	NIM1K	0	0
BruLib63959	ZNF366	0	0
BruLib63960	ZNF366	0	0
BruLib63961	FAM151B	0	0
BruLib63962	FAM151B	0	0
BruLib63963	FAM151B	0	0
BruLib63968	PRSS35	0	0
BruLib63971	LCA5	0	0
BruLib63972	LCA5	0	0
BruLib63974	OLIG3	0	0
BruLib63976	OLIG3	0	0
BruLib63977	TXLNB	0	0
BruLib63980	TXLNB	0	0
BruLib63983	DACT2	0	0
BruLib63988	C6orf118	0	0
BruLib63990	ZNF92	0	0
BruLib63992	ZNF92	0	0
BruLib63997	DDX53	0	0
BruLib63998	DDX53	0	0
BruLib64000	DDX53	0	0
BruLib64001	ZNF679	0	0
BruLib64003	ZNF679	0	0
BruLib64006	RNF133	0	0
BruLib64011	THAP5	0	0
BruLib64015	CCDC71L	0	0
BruLib64016	CCDC71L	0	0
BruLib64017	PKD1L1	0	0
BruLib64019	PKD1L1	0	0
BruLib64021	GIMAP7	0	0
BruLib64035	BMPER	0	0
BruLib64036	BMPER	0	0
BruLib64037	ZNF800	0	0
BruLib64040	ZNF800	0	0
BruLib64041	CNBD1	0	0
BruLib64042	CNBD1	0	0
BruLib64043	CNBD1	0	0
BruLib64049	COL22A1	0	0
BruLib64050	COL22A1	0	0
BruLib64056	SNX31	0	0
BruLib64057	TMEM64	0	0
BruLib64063	ZNF596	0	0
BruLib64064	ZNF596	0	0
BruLib64065	IDO2	0	0
BruLib64066	IDO2	0	0
BruLib64067	IDO2	0	0
BruLib64074	KCNV2	0	0
BruLib64077	OLFML2A	0	0
BruLib64078	OLFML2A	0	0
BruLib64079	OLFML2A	0	0
BruLib64080	OLFML2A	0	0
BruLib64081	TMEM252	0	0
BruLib64082	TMEM252	0	0
BruLib64084	TMEM252	0	0
BruLib64089	GLIS3	0	0
BruLib64090	GLIS3	0	0
BruLib64093	ZNF883	0	0
BruLib64097	ZNF169	0	0
BruLib64098	ZNF169	0	0
BruLib64099	ZNF169	0	0
BruLib64101	FAM46D	0	0
BruLib64102	FAM46D	0	0
BruLib64106	SPIN3	0	0
BruLib64107	SPIN3	0	0
BruLib64113	SUPT20HL2	0	0
BruLib64114	SUPT20HL2	0	0
BruLib64116	SUPT20HL2	0	0
BruLib64118	TCEANC	0	0
BruLib64119	TCEANC	0	0
BruLib64120	TCEANC	0	0
BruLib64121	ZCCHC12	0	0
BruLib64123	ZCCHC12	0	0
BruLib64124	ZCCHC12	0	0
BruLib64126	ARX	0	0
BruLib64127	ARX	0	0
BruLib64129	FAM170B	0	0
BruLib64135	C10orf128	0	0
BruLib64136	C10orf128	0	0
BruLib64139	FUT11	0	0
BruLib64140	FUT11	0	0
BruLib64143	OIT3	0	0
BruLib64153	SSBP4	0	0
BruLib64155	SSBP4	0	0
BruLib64156	SSBP4	0	0
BruLib64159	CLEC4C	0	0
BruLib64160	CLEC4C	0	0
BruLib64163	ACTL10	0	0
BruLib64165	DHX36	0	0
BruLib64167	DHX36	0	0
BruLib64171	HTR3C	0	0
BruLib64175	GIMAP1	0	0
BruLib64179	GPHA2	0	0
BruLib64183	S100Z	0	0
BruLib64185	COMMD6	0	0
BruLib64186	COMMD6	0	0
BruLib64190	XAGE3	0	0
BruLib64191	XAGE3	0	0
BruLib64198	PSORS1C1	0	0
BruLib64201	PSORS1C2	0	0
BruLib64202	PSORS1C2	0	0
BruLib64203	PSORS1C2	0	0
BruLib64204	PSORS1C2	0	0
BruLib64209	ADAMTS15	0	0
BruLib64215	ADAMTS16	0	0
BruLib64218	ADAMTS17	0	0
BruLib64220	ADAMTS17	0	0
BruLib64222	ADAMTS18	0	0
BruLib64224	ADAMTS18	0	0
BruLib64226	COX7B2	0	0
BruLib64227	COX7B2	0	0
BruLib64229	GSX2	0	0
BruLib64232	GSX2	0	0
BruLib64233	KCNG3	0	0
BruLib64236	KCNG3	0	0
BruLib64237	PPP1R18	0	0
BruLib64238	PPP1R18	0	0
BruLib64239	PPP1R18	0	0
BruLib64242	ZNF431	0	0
BruLib64244	ZNF431	0	0
BruLib64249	ANKRD24	0	0
BruLib64250	ANKRD24	0	0
BruLib64251	ANKRD24	0	0
BruLib64254	ZNF384	0	0
BruLib64255	ZNF384	0	0
BruLib64257	ADAMTS19	0	0
BruLib64261	ASXL1	0	0
BruLib64264	ASXL1	0	0
BruLib64268	SYNPO2	0	0
BruLib64277	NLRP6	0	0
BruLib64281	ZNF675	0	0
BruLib64283	ZNF675	0	0
BruLib64284	ZNF675	0	0
BruLib64285	CLYBL	0	0
BruLib64291	FAM9A	0	0
BruLib64292	FAM9A	0	0
BruLib64294	FAM9B	0	0
BruLib64295	FAM9B	0	0
BruLib64296	FAM9B	0	0
BruLib64297	FAM9C	0	0
BruLib64299	FAM9C	0	0
BruLib64300	FAM9C	0	0
BruLib64301	SPTSSA	0	0
BruLib64302	SPTSSA	0	0
BruLib64304	SPTSSA	0	0
BruLib64306	PTCRA	0	0
BruLib64309	POLR3H	0	0
BruLib64311	POLR3H	0	0
BruLib64312	POLR3H	0	0
BruLib64315	ABHD3	0	0
BruLib64316	ABHD3	0	0
BruLib64318	PLAC4	0	0
BruLib64319	PLAC4	0	0
BruLib64329	HIGD2A	0	0
BruLib64331	HIGD2A	0	0
BruLib64333	KRT24	0	0
BruLib64334	KRT24	0	0
BruLib64335	KRT24	0	0
BruLib64336	KRT24	0	0
BruLib64343	AGO3	0	0
BruLib64344	AGO3	0	0
BruLib64346	AGO4	0	0
BruLib64347	AGO4	0	0
BruLib64348	AGO4	0	0
BruLib64350	SCAMP5	0	0
BruLib64354	SDR16C5	0	0
BruLib64363	ZNF367	0	0
BruLib64374	METTL15	0	0
BruLib64375	METTL15	0	0
BruLib64383	IMMP1L	0	0
BruLib64390	KRT78	0	0
BruLib64391	KRT78	0	0
BruLib64392	KRT78	0	0
BruLib64393	RILPL2	0	0
BruLib64394	RILPL2	0	0
BruLib64395	RILPL2	0	0
BruLib64396	RILPL2	0	0
BruLib64397	DNAH10	0	0
BruLib64400	DNAH10	0	0
BruLib64402	AMN1	0	0
BruLib64405	DTX3	0	0
BruLib64406	DTX3	0	0
BruLib64408	DTX3	0	0
BruLib64409	METTL7B	0	0
BruLib64413	C12orf77	0	0
BruLib64417	ZFC3H1	0	0
BruLib64418	ZFC3H1	0	0
BruLib64419	ZFC3H1	0	0
BruLib64422	PLBD2	0	0
BruLib64423	PLBD2	0	0
BruLib64428	FAM71C	0	0
BruLib64429	CCER1	0	0
BruLib64430	CCER1	0	0
BruLib64431	CCER1	0	0
BruLib64433	EEF2KMT	0	0
BruLib64434	EEF2KMT	0	0
BruLib64435	EEF2KMT	0	0
BruLib64436	EEF2KMT	0	0
BruLib64438	PIANP	0	0
BruLib64443	DCP1B	0	0
BruLib64444	DCP1B	0	0
BruLib64445	ANO6	0	0
BruLib64449	ARID2	0	0
BruLib64452	ARID2	0	0
BruLib64454	METTL21C	0	0
BruLib64457	VSTM4	0	0
BruLib64460	VSTM4	0	0
BruLib64461	PAOX	0	0
BruLib64464	PAOX	0	0
BruLib64465	FAM24B	0	0
BruLib64466	FAM24B	0	0
BruLib64468	FAM24B	0	0
BruLib64469	ADCY4	0	0
BruLib64470	ADCY4	0	0
BruLib64473	FAM227B	0	0
BruLib64475	FAM227B	0	0
BruLib64477	CT62	0	0
BruLib64481	GRAMD2	0	0
BruLib64482	GRAMD2	0	0
BruLib64483	GRAMD2	0	0
BruLib64484	GRAMD2	0	0
BruLib64485	LCTL	0	0
BruLib64486	LCTL	0	0
BruLib64488	LCTL	0	0
BruLib64493	PATL2	0	0
BruLib64494	PATL2	0	0
BruLib64495	PATL2	0	0
BruLib64496	PATL2	0	0
BruLib64504	FUK	0	0
BruLib64505	MLKL	0	0
BruLib64506	MLKL	0	0
BruLib64507	MLKL	0	0
BruLib64509	ZNF778	0	0
BruLib64511	ZNF778	0	0
BruLib64513	ACSF3	0	0
BruLib64514	ACSF3	0	0
BruLib64516	ACSF3	0	0
BruLib64520	WDR90	0	0
BruLib64522	EME2	0	0
BruLib64525	NLRC3	0	0
BruLib64526	NLRC3	0	0
BruLib64530	NSMCE1	0	0
BruLib64531	NSMCE1	0	0
BruLib64534	ZNF48	0	0
BruLib64540	LKAAEAR1	0	0
BruLib64542	DZIP1L	0	0
BruLib64543	DZIP1L	0	0
BruLib64544	DZIP1L	0	0
BruLib64546	TTC21A	0	0
BruLib64561	ZNF585A	0	0
BruLib64563	ZNF585A	0	0
BruLib64568	NLRP7	0	0
BruLib64573	CADM4	0	0
BruLib64575	CADM4	0	0
BruLib64578	THAP8	0	0
BruLib64579	THAP8	0	0
BruLib64580	THAP8	0	0
BruLib64582	U2AF1L4	0	0
BruLib64583	U2AF1L4	0	0
BruLib64587	ZNF626	0	0
BruLib64588	ZNF626	0	0
BruLib64593	ADM5	0	0
BruLib64594	ADM5	0	0
BruLib64596	ADM5	0	0
BruLib64598	LCE4A	0	0
BruLib64600	LCE4A	0	0
BruLib64603	ALG14	0	0
BruLib64604	ALG14	0	0
BruLib64605	FAM76A	0	0
BruLib64609	C1orf168	0	0
BruLib64614	TMEM201	0	0
BruLib64619	TMEM61	0	0
BruLib64623	CYP4Z1	0	0
BruLib64625	C1orf86	0	0
BruLib64627	C1orf86	0	0
BruLib64634	SLC5A9	0	0
BruLib64635	SLC5A9	0	0
BruLib64636	SLC5A9	0	0
BruLib64640	CC2D1B	0	0
BruLib64642	NBPF11	0	0
BruLib64646	NUDT17	0	0
BruLib64651	TXLNA	0	0
BruLib64654	TCTEX1D1	0	0
BruLib64655	TCTEX1D1	0	0
BruLib64656	TCTEX1D1	0	0
BruLib64658	PLD5	0	0
BruLib64660	PLD5	0	0
BruLib64664	C1orf100	0	0
BruLib64667	SPAG17	0	0
BruLib64671	SLFNL1	0	0
BruLib64676	KRTCAP2	0	0
BruLib64678	CRTC2	0	0
BruLib64679	CRTC2	0	0
BruLib64681	IBA57	0	0
BruLib64682	IBA57	0	0
BruLib64684	IBA57	0	0
BruLib64689	RNF215	0	0
BruLib64694	APOBEC3A	0	0
BruLib64695	APOBEC3A	0	0
BruLib64707	CFAP221	0	0
BruLib64708	CFAP221	0	0
BruLib64713	CREG2	0	0
BruLib64715	CREG2	0	0
BruLib64716	CREG2	0	0
BruLib64718	TET3	0	0
BruLib64721	GKN2	0	0
BruLib64724	GKN2	0	0
BruLib64725	TEX37	0	0
BruLib64728	TEX37	0	0
BruLib64731	ANKRD23	0	0
BruLib64732	ANKRD23	0	0
BruLib64734	APLF	0	0
BruLib64737	PIKFYVE	0	0
BruLib64740	PIKFYVE	0	0
BruLib64744	KRTCAP3	0	0
BruLib64745	LOC200726	0	0
BruLib64749	TMEM17	0	0
BruLib64751	TMEM17	0	0
BruLib64752	TMEM17	0	0
BruLib64757	TIGD1	0	0
BruLib64758	TIGD1	0	0
BruLib64759	TIGD1	0	0
BruLib64760	TIGD1	0	0
BruLib64761	ALG1L	0	0
BruLib64762	ALG1L	0	0
BruLib64763	ALG1L	0	0
BruLib64764	ALG1L	0	0
BruLib64770	KCTD6	0	0
BruLib64773	LIPH	0	0
BruLib64774	LIPH	0	0
BruLib64775	LIPH	0	0
BruLib64776	LIPH	0	0
BruLib64777	ARL13B	0	0
BruLib64782	DHFRL1	0	0
BruLib64789	RPL22L1	0	0
BruLib64795	SLC51A	0	0
BruLib64801	KLHDC8B	0	0
BruLib64802	KLHDC8B	0	0
BruLib64807	MUC20	0	0
BruLib64808	MUC20	0	0
BruLib64814	CEP112	0	0
BruLib64815	CEP112	0	0
BruLib64817	DHRS7C	0	0
BruLib64818	DHRS7C	0	0
BruLib64819	DHRS7C	0	0
BruLib64820	DHRS7C	0	0
BruLib64821	TVP23C	0	0
BruLib64822	TVP23C	0	0
BruLib64823	TVP23C	0	0
BruLib64825	CENPV	0	0
BruLib64827	CENPV	0	0
BruLib64829	FLCN	0	0
BruLib64830	FLCN	0	0
BruLib64831	FLCN	0	0
BruLib64832	FLCN	0	0
BruLib64834	PLD6	0	0
BruLib64835	PLD6	0	0
BruLib64840	ARHGAP27	0	0
BruLib64845	SAMD14	0	0
BruLib64850	LYRM9	0	0
BruLib64851	LYRM9	0	0
BruLib64857	C17orf74	0	0
BruLib64865	LRRC45	0	0
BruLib64866	LRRC45	0	0
BruLib64867	LRRC45	0	0
BruLib64876	TRIM65	0	0
BruLib64881	RDM1	0	0
BruLib64882	RDM1	0	0
BruLib64885	SPNS3	0	0
BruLib64890	FBXO15	0	0
BruLib64891	FBXO15	0	0
BruLib64893	RAB12	0	0
BruLib64894	RAB12	0	0
BruLib64895	RAB12	0	0
BruLib64896	RAB12	0	0
BruLib64901	ZNF584	0	0
BruLib64902	ZNF584	0	0
BruLib64903	ZNF584	0	0
BruLib64904	ZNF584	0	0
BruLib64907	ZSCAN4	0	0
BruLib64908	ZSCAN4	0	0
BruLib64909	HACD2	0	0
BruLib64910	HACD2	0	0
BruLib64912	HACD2	0	0
BruLib64914	STT3B	0	0
BruLib64915	STT3B	0	0
BruLib64916	STT3B	0	0
BruLib64921	PDE12	0	0
BruLib64923	PDE12	0	0
BruLib64925	DENND6A	0	0
BruLib64926	DENND6A	0	0
BruLib64927	DENND6A	0	0
BruLib64929	TIGIT	0	0
BruLib64931	TIGIT	0	0
BruLib64932	TIGIT	0	0
BruLib64934	C4orf46	0	0
BruLib64935	C4orf46	0	0
BruLib64936	C4orf46	0	0
BruLib64937	SLC10A4	0	0
BruLib64941	TIGD4	0	0
BruLib64942	TIGD4	0	0
BruLib64952	SMIM14	0	0
BruLib64956	TMEM192	0	0
BruLib64957	RWDD4	0	0
BruLib64958	RWDD4	0	0
BruLib64959	RWDD4	0	0
BruLib64960	RWDD4	0	0
BruLib64961	PRIMPOL	0	0
BruLib64962	PRIMPOL	0	0
BruLib64963	PRIMPOL	0	0
BruLib64964	PRIMPOL	0	0
BruLib64965	TAPT1	0	0
BruLib64970	SPATA24	0	0
BruLib64971	SPATA24	0	0
BruLib64972	SPATA24	0	0
BruLib64973	DNAJC18	0	0
BruLib64975	DNAJC18	0	0
BruLib64976	DNAJC18	0	0
BruLib64978	FAM153B	0	0
BruLib64980	FAM153B	0	0
BruLib64981	RANBP3L	0	0
BruLib64982	RANBP3L	0	0
BruLib64985	CCDC125	0	0
BruLib64986	CCDC125	0	0
BruLib64987	CCDC125	0	0
BruLib64989	GAPT	0	0
BruLib64990	GAPT	0	0
BruLib64993	CMYA5	0	0
BruLib64996	CMYA5	0	0
BruLib64997	STK32A	0	0
BruLib64999	STK32A	0	0
BruLib65005	KHDRBS2	0	0
BruLib65006	KHDRBS2	0	0
BruLib65009	TRIM39-RPP21	0	0
BruLib65015	C7orf33	0	0
BruLib65020	TMEM184A	0	0
BruLib65027	TSNARE1	0	0
BruLib65033	R3HCC1	0	0
BruLib65038	PRSS55	0	0
BruLib65042	C8orf74	0	0
BruLib65047	HTRA4	0	0
BruLib65048	HTRA4	0	0
BruLib65050	ADAM32	0	0
BruLib65051	ADAM32	0	0
BruLib65055	ERICH5	0	0
BruLib65060	LGI3	0	0
BruLib65061	C9orf91	0	0
BruLib65064	C9orf91	0	0
BruLib65068	C9orf72	0	0
BruLib65069	CCDC171	0	0
BruLib65071	CCDC171	0	0
BruLib65072	CCDC171	0	0
BruLib65074	NAIF1	0	0
BruLib65075	NAIF1	0	0
BruLib65076	NAIF1	0	0
BruLib65079	FAM219A	0	0
BruLib65083	CCDC107	0	0
BruLib65088	ANKS6	0	0
BruLib65090	SUSD3	0	0
BruLib65093	CT83	0	0
BruLib65094	CT83	0	0
BruLib65097	SLC25A43	0	0
BruLib65098	SLC25A43	0	0
BruLib65099	SLC25A43	0	0
BruLib65101	ZCCHC5	0	0
BruLib65102	ZCCHC5	0	0
BruLib65103	ZCCHC5	0	0
BruLib65106	NRK	0	0
BruLib65107	NRK	0	0
BruLib65109	DDX26B	0	0
BruLib65110	DDX26B	0	0
BruLib65112	DDX26B	0	0
BruLib65113	ZNF449	0	0
BruLib65117	VMA21	0	0
BruLib65118	VMA21	0	0
BruLib65123	TMEM31	0	0
BruLib65126	PAGE2	0	0
BruLib65131	CDY2B	0	0
BruLib65132	CDY2B	0	0
BruLib65138	CERS3	0	0
BruLib65141	PDILT	0	0
BruLib65142	PDILT	0	0
BruLib65147	NLRP11	0	0
BruLib65149	HIPK1	0	0
BruLib65150	HIPK1	0	0
BruLib65152	HIPK1	0	0
BruLib65153	SLC44A5	0	0
BruLib65154	SLC44A5	0	0
BruLib65155	SLC44A5	0	0
BruLib65156	SLC44A5	0	0
BruLib65163	C2orf69	0	0
BruLib65164	C2orf69	0	0
BruLib65165	C3orf58	0	0
BruLib65167	C3orf58	0	0
BruLib65171	SENP5	0	0
BruLib65173	KIAA2018	0	0
BruLib65174	KIAA2018	0	0
