id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
POLR2G	2	0.89926	0.89913	0.958454	16428	0	1.1092	0.034983	0.03678	0.915138	759	1	1.1092
SMCO3	2	0.89926	0.89913	0.958454	16429	0	0.31444	0.19787	0.19774	0.915138	3521	0	0.31444
TNXB	2	0.89926	0.89913	0.958454	16430	0	0.020264	0.53406	0.53436	0.923281	9436	0	0.020264
C18orf21	2	0.89926	0.89913	0.958454	16431	0	0.023641	0.30889	0.30885	0.915138	5289	0	0.023641
GRID2	2	0.89926	0.89913	0.958454	16432	0	0.31444	0.19787	0.19774	0.915138	3210	0	0.31444
CKMT2	2	0.89926	0.89913	0.958454	16433	0	0.31444	0.19787	0.19774	0.915138	3404	0	0.31444
GJB1	2	0.89926	0.89913	0.958454	16434	0	0.31444	0.19787	0.19774	0.915138	3638	0	0.31444
VCX3A	2	0.89926	0.89913	0.958454	16435	0	0.020264	0.53406	0.53436	0.923281	9332	0	0.020264
CHST5	2	0.89926	0.89913	0.958454	16436	0	0.020264	0.53406	0.53436	0.923281	9379	0	0.020264
RUVBL2	2	0.89926	0.89913	0.958454	16437	0	0.020264	0.53406	0.53436	0.923281	9380	0	0.020264
WDR1	2	0.89926	0.89913	0.958454	16438	0	0.31444	0.19787	0.19774	0.915138	3542	0	0.31444
TBC1D7	2	0.89926	0.89913	0.958454	16439	0	0.026343	0.28916	0.28923	0.915138	5238	0	0.026343
NEUROG3	2	0.89926	0.89913	0.958454	16440	0	0.31444	0.19787	0.19774	0.915138	3458	0	0.31444
SNW1	2	0.89926	0.89913	0.958454	16441	0	0.020264	0.53406	0.53436	0.923281	9342	0	0.020264
FLYWCH1	2	0.89926	0.89913	0.958454	16442	0	1.4283	0.022401	0.024836	0.907913	566	1	1.4283
C19orf53	2	0.89926	0.89913	0.958454	16443	0	0.020264	0.53406	0.53436	0.923281	9330	0	0.020264
WBSCR17	2	0.89926	0.89913	0.958454	16444	0	0.020264	0.53406	0.53436	0.923281	9329	0	0.020264
HBM	2	0.89926	0.89913	0.958454	16445	0	0.020264	0.53406	0.53436	0.923281	9564	0	0.020264
FAM19A4	2	0.89926	0.89913	0.958454	16446	0	0.020264	0.53406	0.53436	0.923281	9189	0	0.020264
CHAMP1	2	0.89926	0.89913	0.958454	16447	0	1.2707	0.03655	0.038234	0.915138	778	1	1.2707
WDR66	2	0.89926	0.89913	0.958454	16448	0	4.8093	0.003127	0.0061426	0.857091	122	1	4.8093
SPIB	2	0.89926	0.89913	0.958454	16449	0	0.020264	0.53406	0.53436	0.923281	9196	0	0.020264
ATP6V1F	2	0.89926	0.89913	0.958454	16450	0	0.92758	0.042583	0.044006	0.915138	868	1	0.92758
C2orf15	2	0.89926	0.89913	0.958454	16451	0	0.020264	0.53406	0.53436	0.923281	9188	0	0.020264
TIMM9	2	0.89926	0.89913	0.958454	16452	0	0.31444	0.19787	0.19774	0.915138	3627	0	0.31444
RAB3IL1	2	0.89926	0.89913	0.958454	16453	0	0.68428	0.058154	0.059003	0.915138	1132	1	0.68428
LYST	2	0.89926	0.89913	0.958454	16454	0	0.020264	0.53406	0.53436	0.923281	9162	0	0.020264
OSR1	2	0.89926	0.89913	0.958454	16455	0	0.31444	0.19787	0.19774	0.915138	3532	0	0.31444
KHDRBS3	2	0.89926	0.89913	0.958454	16456	0	0.020264	0.53406	0.53436	0.923281	9152	0	0.020264
FUT4	2	0.89926	0.89913	0.958454	16457	0	1.8588	0.018134	0.020695	0.901958	481	1	1.8588
FAM92A1	2	0.89926	0.89913	0.958454	16458	0	0.52281	0.089408	0.089589	0.915138	1734	1	0.52281
TMEM138	2	0.89926	0.89913	0.958454	16459	0	0.020264	0.53406	0.53436	0.923281	9094	0	0.020264
TTI2	2	0.89926	0.89913	0.958454	16460	0	1.0241	0.038563	0.040182	0.915138	800	1	1.0241
HVCN1	2	0.89926	0.89913	0.958454	16461	0	0.23201	0.27823	0.27821	0.915138	3981	0	0.23201
P2RY4	2	0.89926	0.89913	0.958454	16462	0	0.025329	0.29229	0.2924	0.915138	5247	0	0.025329
NEURL4	2	0.89926	0.89913	0.958454	16463	0	0.31444	0.19787	0.19774	0.915138	3324	0	0.31444
FITM2	2	0.89926	0.89913	0.958454	16464	0	0.020264	0.53406	0.53436	0.923281	9178	0	0.020264
ARMT1	2	0.89926	0.89913	0.958454	16465	0	0.020264	0.53406	0.53436	0.923281	9173	0	0.020264
ZNF473	2	0.89926	0.89913	0.958454	16466	0	0.31444	0.19787	0.19774	0.915138	3652	0	0.31444
HMGXB3	2	0.89926	0.89913	0.958454	16467	0	1.1513	0.039802	0.041381	0.915138	840	1	1.1513
DGKI	2	0.89926	0.89913	0.958454	16468	0	1.3748	0.023815	0.026192	0.915138	589	1	1.3748
CPXM1	2	0.89926	0.89913	0.958454	16469	0	0.020264	0.53406	0.53436	0.923281	9109	0	0.020264
PCDHGC5	2	0.89926	0.89913	0.958454	16470	0	0.020264	0.53406	0.53436	0.923281	9464	0	0.020264
SLPI	2	0.89926	0.89913	0.958454	16471	0	0.68428	0.058154	0.059003	0.915138	1157	1	0.68428
CLEC1B	2	0.89926	0.89913	0.958454	16472	0	0.020264	0.53406	0.53436	0.923281	9546	0	0.020264
SLC22A13	2	0.89926	0.89913	0.958454	16473	0	0.020264	0.53406	0.53436	0.923281	9450	0	0.020264
HAO2	2	0.89926	0.89913	0.958454	16474	0	0.020264	0.53406	0.53436	0.923281	9471	0	0.020264
SLC12A7	2	0.89926	0.89913	0.958454	16475	0	0.020264	0.53406	0.53436	0.923281	9466	0	0.020264
PHB	2	0.89926	0.89913	0.958454	16476	0	0.020264	0.53406	0.53436	0.923281	9540	0	0.020264
IFI27L2	2	0.89926	0.89913	0.958454	16477	0	0.020264	0.53406	0.53436	0.923281	9560	0	0.020264
CAPN14	2	0.89926	0.89913	0.958454	16478	0	0.020264	0.53406	0.53436	0.923281	9562	0	0.020264
GJB6	2	0.89926	0.89913	0.958454	16479	0	0.020264	0.53406	0.53436	0.923281	9543	0	0.020264
WEE1	2	0.89926	0.89913	0.958454	16480	0	0.020264	0.53406	0.53436	0.923281	9541	0	0.020264
TSSK4	2	0.89926	0.89913	0.958454	16481	0	0.68428	0.058154	0.059003	0.915138	1163	1	0.68428
ZNF639	2	0.89926	0.89913	0.958454	16482	0	0.31444	0.19787	0.19774	0.915138	3459	0	0.31444
PKNOX1	2	0.89926	0.89913	0.958454	16483	0	0.23201	0.27823	0.27821	0.915138	3949	0	0.23201
AGK	2	0.89926	0.89913	0.958454	16484	0	0.020264	0.53406	0.53436	0.923281	9479	0	0.020264
LEUTX	2	0.89926	0.89913	0.958454	16485	0	0.31444	0.19787	0.19774	0.915138	3500	0	0.31444
LGALS1	2	0.89926	0.89913	0.958454	16486	0	0.31444	0.19787	0.19774	0.915138	3781	0	0.31444
MPP5	2	0.89926	0.89913	0.958454	16487	0	0.020264	0.53406	0.53436	0.923281	9486	0	0.020264
MRPL49	2	0.89926	0.89913	0.958454	16488	0	0.020264	0.53406	0.53436	0.923281	9492	0	0.020264
SPINK5	2	0.89926	0.89913	0.958454	16489	0	0.023641	0.30889	0.30885	0.915138	5350	0	0.023641
STK17A	2	0.89926	0.89913	0.958454	16490	0	0.020264	0.53406	0.53436	0.923281	9451	0	0.020264
PSMG3	2	0.89926	0.89913	0.958454	16491	0	0.31444	0.19787	0.19774	0.915138	3776	0	0.31444
CGB7	2	0.89926	0.89913	0.958454	16492	0	0.81614	0.047807	0.049001	0.915138	999	1	0.81614
CAMK2D	2	0.89926	0.89913	0.958454	16493	0	0.31444	0.19787	0.19774	0.915138	3163	0	0.31444
C9orf9	2	0.89926	0.89913	0.958454	16494	0	0.020264	0.53406	0.53436	0.923281	9701	0	0.020264
ABCC11	2	0.89926	0.89913	0.958454	16495	0	0.023641	0.30889	0.30885	0.915138	5262	0	0.023641
ARHGAP23	2	0.89926	0.89913	0.958454	16496	0	0.020264	0.53406	0.53436	0.923281	10152	0	0.020264
TTC30A	2	0.89926	0.89913	0.958454	16497	0	0.020264	0.53406	0.53436	0.923281	10162	0	0.020264
THG1L	2	0.89926	0.89913	0.958454	16498	0	0.52281	0.089408	0.089589	0.915138	1607	1	0.52281
EHD3	2	0.89926	0.89913	0.958454	16499	0	0.020264	0.53406	0.53436	0.923281	10288	0	0.020264
ATP6V0D2	2	0.89926	0.89913	0.958454	16500	0	0.020264	0.53406	0.53436	0.923281	9575	0	0.020264
TRNAU1AP	2	0.89926	0.89913	0.958454	16501	0	0.31444	0.19787	0.19774	0.915138	3572	0	0.31444
DOK4	2	0.89926	0.89913	0.958454	16502	0	0.020264	0.53406	0.53436	0.923281	10222	0	0.020264
ERCC2	2	0.89926	0.89913	0.958454	16503	0	0.31444	0.19787	0.19774	0.915138	3372	0	0.31444
SMAD3	2	0.89926	0.89913	0.958454	16504	0	0.39348	0.11877	0.11868	0.915138	2147	0	0.39348
URAD	2	0.89926	0.89913	0.958454	16505	0	0.020264	0.53406	0.53436	0.923281	9597	0	0.020264
FNDC9	2	0.89926	0.89913	0.958454	16506	0	0.31444	0.19787	0.19774	0.915138	3570	0	0.31444
EIF4EBP1	2	0.89926	0.89913	0.958454	16507	0	0.020264	0.53406	0.53436	0.923281	10163	0	0.020264
VBP1	2	0.89926	0.89913	0.958454	16508	0	0.020264	0.53406	0.53436	0.923281	10166	0	0.020264
BCAM	2	0.89926	0.89913	0.958454	16509	0	0.52281	0.089408	0.089589	0.915138	1604	1	0.52281
MYO1E	2	0.89926	0.89913	0.958454	16510	0	0.023641	0.30889	0.30885	0.915138	5364	0	0.023641
ZCCHC16	2	0.89926	0.89913	0.958454	16511	0	0.31444	0.19787	0.19774	0.915138	3617	0	0.31444
OVGP1	2	0.89926	0.89913	0.958454	16512	0	0.020264	0.53406	0.53436	0.923281	9641	0	0.020264
S1PR3	2	0.89926	0.89913	0.958454	16513	0	1.1853	0.031499	0.033484	0.915138	712	1	1.1853
DARS	2	0.89926	0.89913	0.958454	16514	0	0.020264	0.53406	0.53436	0.923281	10205	0	0.020264
ATG9A	2	0.89926	0.89913	0.958454	16515	0	0.020264	0.53406	0.53436	0.923281	9963	0	0.020264
OR5B2	2	0.89926	0.89913	0.958454	16516	0	0.020264	0.53406	0.53436	0.923281	10198	0	0.020264
ARHGAP5	2	0.89926	0.89913	0.958454	16517	0	0.39348	0.11877	0.11868	0.915138	2132	0	0.39348
EEF2K	2	0.89926	0.89913	0.958454	16518	0	0.31444	0.19787	0.19774	0.915138	3180	0	0.31444
EIF2AK2	2	0.89926	0.89913	0.958454	16519	0	0.31444	0.19787	0.19774	0.915138	3598	0	0.31444
PHYHD1	2	0.89926	0.89913	0.958454	16520	0	0.020264	0.53406	0.53436	0.923281	10024	0	0.020264
RPL10A	2	0.89926	0.89913	0.958454	16521	0	0.68428	0.058154	0.059003	0.915138	1127	1	0.68428
OR52E4	2	0.89926	0.89913	0.958454	16522	0	0.020264	0.53406	0.53436	0.923281	10218	0	0.020264
RRP9	2	0.89926	0.89913	0.958454	16523	0	0.020264	0.53406	0.53436	0.923281	9650	0	0.020264
MAPKAPK5	2	0.89926	0.89913	0.958454	16524	0	0.023641	0.30889	0.30885	0.915138	5273	0	0.023641
PPIAL4F	2	0.89926	0.89913	0.958454	16525	0	0.020264	0.53406	0.53436	0.923281	10239	0	0.020264
CREG1	2	0.89926	0.89913	0.958454	16526	0	0.04321	0.28806	0.28814	0.915138	5231	0	0.04321
DHX36	2	0.89926	0.89913	0.958454	16527	0	0.52281	0.089408	0.089589	0.915138	1654	1	0.52281
SPDL1	2	0.89926	0.89913	0.958454	16528	0	0.31444	0.19787	0.19774	0.915138	3823	0	0.31444
WDR86	2	0.89926	0.89913	0.958454	16529	0	0.31444	0.19787	0.19774	0.915138	3690	0	0.31444
DTNBP1	2	0.89926	0.89913	0.958454	16530	0	0.020264	0.53406	0.53436	0.923281	9696	0	0.020264
C11orf31	2	0.89926	0.89913	0.958454	16531	0	0.020264	0.53406	0.53436	0.923281	9742	0	0.020264
KIAA1045	2	0.89926	0.89913	0.958454	16532	0	0.020264	0.53406	0.53436	0.923281	9719	0	0.020264
CEACAM19	2	0.89926	0.89913	0.958454	16533	0	0.31444	0.19787	0.19774	0.915138	3267	0	0.31444
WDR60	2	0.89926	0.89913	0.958454	16534	0	0.020264	0.53406	0.53436	0.923281	9649	0	0.020264
CLCN2	2	0.89926	0.89913	0.958454	16535	0	0.020264	0.53406	0.53436	0.923281	10159	0	0.020264
TALDO1	2	0.89926	0.89913	0.958454	16536	0	0.31444	0.19787	0.19774	0.915138	3840	0	0.31444
UBE2E2	2	0.89926	0.89913	0.958454	16537	0	0.52281	0.089408	0.089589	0.915138	1530	1	0.52281
IFT22	2	0.89926	0.89913	0.958454	16538	0	0.52281	0.089408	0.089589	0.915138	1544	1	0.52281
KDM3B	2	0.89926	0.89913	0.958454	16539	0	0.31444	0.19787	0.19774	0.915138	3465	0	0.31444
GZMA	2	0.89926	0.89913	0.958454	16540	0	0.020264	0.53406	0.53436	0.923281	9665	0	0.020264
FAU	2	0.89926	0.89913	0.958454	16541	0	0.52281	0.089408	0.089589	0.915138	1523	1	0.52281
CALR3	2	0.89926	0.89913	0.958454	16542	0	0.020264	0.53406	0.53436	0.923281	9670	0	0.020264
TSGA10	2	0.89926	0.89913	0.958454	16543	0	0.020264	0.53406	0.53436	0.923281	9693	0	0.020264
KRBOX4	2	0.89926	0.89913	0.958454	16544	0	0.6101	0.11478	0.11473	0.915138	2114	1	0.6101
Mar-11	2	0.89926	0.89913	0.958454	16545	0	0.020264	0.53406	0.53436	0.923281	9679	0	0.020264
ZBTB18	2	0.89926	0.89913	0.958454	16546	0	0.020264	0.53406	0.53436	0.923281	9677	0	0.020264
TSSK1B	2	0.89926	0.89913	0.958454	16547	0	0.52281	0.089408	0.089589	0.915138	1689	1	0.52281
ONECUT2	2	0.89926	0.89913	0.958454	16548	0	0.020264	0.53406	0.53436	0.923281	9715	0	0.020264
SALL2	2	0.89926	0.89913	0.958454	16549	0	0.020264	0.53406	0.53436	0.923281	9682	0	0.020264
DPP9	2	0.89926	0.89913	0.958454	16550	0	0.68428	0.058154	0.059003	0.915138	1186	1	0.68428
MLN	2	0.89926	0.89913	0.958454	16551	0	0.020264	0.53406	0.53436	0.923281	9689	0	0.020264
FAM174A	2	0.89926	0.89913	0.958454	16552	0	0.020264	0.53406	0.53436	0.923281	9752	0	0.020264
PRKCSH	2	0.89926	0.89913	0.958454	16553	0	0.020264	0.53406	0.53436	0.923281	9702	0	0.020264
SMPX	2	0.89926	0.89913	0.958454	16554	0	0.020264	0.53406	0.53436	0.923281	9707	0	0.020264
ITGB4	2	0.89926	0.89913	0.958454	16555	0	0.75666	0.06486	0.065501	0.915138	1255	1	0.75666
COMMD7	2	0.89926	0.89913	0.958454	16556	0	0.020264	0.53406	0.53436	0.923281	9775	0	0.020264
GOSR1	2	0.89926	0.89913	0.958454	16557	0	0.020264	0.53406	0.53436	0.923281	8254	0	0.020264
IFNA6	2	0.89926	0.89913	0.958454	16558	0	0.31444	0.19787	0.19774	0.915138	3468	0	0.31444
DNAJC24	2	0.89926	0.89913	0.958454	16559	0	0.020264	0.53406	0.53436	0.923281	8255	0	0.020264
KCTD13	2	0.89926	0.89913	0.958454	16560	0	0.020264	0.53406	0.53436	0.923281	8238	0	0.020264
C16orf62	2	0.89926	0.89913	0.958454	16561	0	0.020264	0.53406	0.53436	0.923281	9820	0	0.020264
KPNA1	2	0.89926	0.89913	0.958454	16562	0	0.31444	0.19787	0.19774	0.915138	3146	0	0.31444
SLC7A7	2	0.89926	0.89913	0.958454	16563	0	1.9305	0.014599	0.017395	0.901958	420	1	1.9305
MAP3K4	2	0.89926	0.89913	0.958454	16564	0	0.020264	0.53406	0.53436	0.923281	8229	0	0.020264
JMJD7-PLA2G4B	2	0.89926	0.89913	0.958454	16565	0	0.023641	0.30889	0.30885	0.915138	5264	0	0.023641
ZXDC	2	0.89926	0.89913	0.958454	16566	0	0.020264	0.53406	0.53436	0.923281	9917	0	0.020264
MYC	2	0.89926	0.89913	0.958454	16567	0	0.020264	0.53406	0.53436	0.923281	9762	0	0.020264
SH3TC1	2	0.89926	0.89913	0.958454	16568	0	0.31444	0.19787	0.19774	0.915138	3310	0	0.31444
ZNF451	2	0.89926	0.89913	0.958454	16569	0	0.31444	0.19787	0.19774	0.915138	3416	0	0.31444
HMGB4	2	0.89926	0.89913	0.958454	16570	0	0.020264	0.53406	0.53436	0.923281	8220	0	0.020264
EFCAB9	2	0.89926	0.89913	0.958454	16571	0	1.1092	0.034983	0.03678	0.915138	761	1	1.1092
STAG2	2	0.89926	0.89913	0.958454	16572	0	0.020264	0.53406	0.53436	0.923281	8153	0	0.020264
MAP1LC3A	2	0.89926	0.89913	0.958454	16573	0	0.020264	0.53406	0.53436	0.923281	9831	0	0.020264
TERF2	2	0.89926	0.89913	0.958454	16574	0	0.31444	0.19787	0.19774	0.915138	3601	0	0.31444
PCDHGB5	2	0.89926	0.89913	0.958454	16575	0	0.020264	0.53406	0.53436	0.923281	9854	0	0.020264
ACO2	2	0.89926	0.89913	0.958454	16576	0	0.020264	0.53406	0.53436	0.923281	8199	0	0.020264
LRRFIP1	2	0.89926	0.89913	0.958454	16577	0	0.52281	0.089408	0.089589	0.915138	1569	1	0.52281
DPYD	2	0.89926	0.89913	0.958454	16578	0	0.31444	0.19787	0.19774	0.915138	3229	0	0.31444
CHST4	2	0.89926	0.89913	0.958454	16579	0	0.020264	0.53406	0.53436	0.923281	8170	0	0.020264
SNX30	2	0.89926	0.89913	0.958454	16580	0	0.020264	0.53406	0.53436	0.923281	9814	0	0.020264
SDC4	2	0.89926	0.89913	0.958454	16581	0	0.31444	0.19787	0.19774	0.915138	3040	0	0.31444
TXNDC11	2	0.89926	0.89913	0.958454	16582	0	0.020264	0.53406	0.53436	0.923281	10296	0	0.020264
FBXO15	2	0.89926	0.89913	0.958454	16583	0	0.020264	0.53406	0.53436	0.923281	10280	0	0.020264
ANKRD63	2	0.89926	0.89913	0.958454	16584	0	0.023641	0.30889	0.30885	0.915138	5261	0	0.023641
OR4M2	2	0.89926	0.89913	0.958454	16585	0	0.020264	0.53406	0.53436	0.923281	10292	0	0.020264
NKX2-4	2	0.89926	0.89913	0.958454	16586	0	0.31444	0.19787	0.19774	0.915138	3081	0	0.31444
FAM210A	2	0.89926	0.89913	0.958454	16587	0	0.31444	0.19787	0.19774	0.915138	3790	0	0.31444
IKBKAP	2	0.89926	0.89913	0.958454	16588	0	0.020264	0.53406	0.53436	0.923281	10168	0	0.020264
PIGK	2	0.89926	0.89913	0.958454	16589	0	0.020264	0.53406	0.53436	0.923281	9660	0	0.020264
PCDHB4	2	0.89926	0.89913	0.958454	16590	0	0.020264	0.53406	0.53436	0.923281	9656	0	0.020264
MRGBP	2	0.89926	0.89913	0.958454	16591	0	0.020264	0.53406	0.53436	0.923281	10185	0	0.020264
HIBADH	2	0.89926	0.89913	0.958454	16592	0	0.020264	0.53406	0.53436	0.923281	9615	0	0.020264
SLC12A6	2	0.89926	0.89913	0.958454	16593	0	0.020264	0.53406	0.53436	0.923281	10156	0	0.020264
TMEM150A	2	0.89926	0.89913	0.958454	16594	0	0.52281	0.089408	0.089589	0.915138	1614	1	0.52281
C15orf27	2	0.89926	0.89913	0.958454	16595	0	0.020264	0.53406	0.53436	0.923281	10236	0	0.020264
NPL	2	0.89926	0.89913	0.958454	16596	0	0.020264	0.53406	0.53436	0.923281	10120	0	0.020264
PFN3	2	0.89926	0.89913	0.958454	16597	0	0.023641	0.30889	0.30885	0.915138	5407	0	0.023641
FAM3B	2	0.89926	0.89913	0.958454	16598	0	0.020264	0.53406	0.53436	0.923281	10237	0	0.020264
SUCLG2	2	0.89926	0.89913	0.958454	16599	0	0.31444	0.19787	0.19774	0.915138	3368	0	0.31444
FOXB1	2	0.89926	0.89913	0.958454	16600	0	0.31444	0.19787	0.19774	0.915138	3503	0	0.31444
CLRN3	2	0.89926	0.89913	0.958454	16601	0	0.020264	0.53406	0.53436	0.923281	10106	0	0.020264
IDE	2	0.89926	0.89913	0.958454	16602	0	0.020264	0.53406	0.53436	0.923281	10294	0	0.020264
INTS10	2	0.89926	0.89913	0.958454	16603	0	0.31444	0.19787	0.19774	0.915138	3336	0	0.31444
RUNX2	2	0.89926	0.89913	0.958454	16604	0	0.020264	0.53406	0.53436	0.923281	9933	0	0.020264
AFTPH	2	0.89926	0.89913	0.958454	16605	0	0.020264	0.53406	0.53436	0.923281	10289	0	0.020264
CTDP1	2	0.89926	0.89913	0.958454	16606	0	0.020264	0.53406	0.53436	0.923281	10255	0	0.020264
CDH23	2	0.89926	0.89913	0.958454	16607	0	0.020264	0.53406	0.53436	0.923281	9951	0	0.020264
BEAN1	2	0.89926	0.89913	0.958454	16608	0	1.6488	0.017025	0.019639	0.901958	455	1	1.6488
TOX2	2	0.89926	0.89913	0.958454	16609	0	0.31444	0.19787	0.19774	0.915138	3073	0	0.31444
FAM32A	2	0.89926	0.89913	0.958454	16610	0	0.020264	0.53406	0.53436	0.923281	9863	0	0.020264
ANAPC15	2	0.89926	0.89913	0.958454	16611	0	0.020264	0.53406	0.53436	0.923281	10184	0	0.020264
CLEC9A	2	0.89926	0.89913	0.958454	16612	0	0.020264	0.53406	0.53436	0.923281	10175	0	0.020264
GNGT2	2	0.89926	0.89913	0.958454	16613	0	0.020264	0.53406	0.53436	0.923281	9858	0	0.020264
DFNB59	2	0.89926	0.89913	0.958454	16614	0	0.020264	0.53406	0.53436	0.923281	10271	0	0.020264
PATE3	2	0.89926	0.89913	0.958454	16615	0	4.4761	0.0041614	0.0076154	0.857091	154	1	4.4761
TPRN	2	0.89926	0.89913	0.958454	16616	0	0.020264	0.53406	0.53436	0.923281	10056	0	0.020264
VIP	2	0.89926	0.89913	0.958454	16617	0	0.020264	0.53406	0.53436	0.923281	10176	0	0.020264
OXLD1	2	0.89926	0.89913	0.958454	16618	0	0.020264	0.53406	0.53436	0.923281	10093	0	0.020264
LMCD1	2	0.89926	0.89913	0.958454	16619	0	0.020264	0.53406	0.53436	0.923281	10199	0	0.020264
KLHDC3	2	0.89926	0.89913	0.958454	16620	0	0.020264	0.53406	0.53436	0.923281	10082	0	0.020264
LY6G5C	2	0.89926	0.89913	0.958454	16621	0	1.317	0.026188	0.028412	0.915138	626	1	1.317
VWC2	2	0.89926	0.89913	0.958454	16622	0	0.020264	0.53406	0.53436	0.923281	9675	0	0.020264
ZNF383	2	0.89926	0.89913	0.958454	16623	0	0.020264	0.53406	0.53436	0.923281	10095	0	0.020264
FKRP	2	0.89926	0.89913	0.958454	16624	0	0.52281	0.089408	0.089589	0.915138	1705	1	0.52281
ZBTB8OS	2	0.89926	0.89913	0.958454	16625	0	0.020264	0.53406	0.53436	0.923281	9780	0	0.020264
HARBI1	2	0.89926	0.89913	0.958454	16626	0	0.020264	0.53406	0.53436	0.923281	9856	0	0.020264
SHBG	2	0.89926	0.89913	0.958454	16627	0	0.31444	0.19787	0.19774	0.915138	3580	0	0.31444
C2orf83	2	0.89926	0.89913	0.958454	16628	0	0.020264	0.53406	0.53436	0.923281	9978	0	0.020264
PTH2	2	0.89926	0.89913	0.958454	16629	0	0.23201	0.27823	0.27821	0.915138	3974	0	0.23201
COG7	2	0.89926	0.89913	0.958454	16630	0	0.020264	0.53406	0.53436	0.923281	9773	0	0.020264
FBXO41	2	0.89926	0.89913	0.958454	16631	0	0.52281	0.089408	0.089589	0.915138	1685	1	0.52281
DUOXA2	2	0.89926	0.89913	0.958454	16632	0	0.31444	0.19787	0.19774	0.915138	3192	0	0.31444
KBTBD2	2	0.89926	0.89913	0.958454	16633	0	0.020264	0.53406	0.53436	0.923281	9617	0	0.020264
VCL	2	0.89926	0.89913	0.958454	16634	0	0.020264	0.53406	0.53436	0.923281	10133	0	0.020264
TRAF2	2	0.89926	0.89913	0.958454	16635	0	0.020264	0.53406	0.53436	0.923281	10137	0	0.020264
ST8SIA2	2	0.89926	0.89913	0.958454	16636	0	0.31444	0.19787	0.19774	0.915138	3316	0	0.31444
TTBK2	2	0.89926	0.89913	0.958454	16637	0	0.025329	0.29229	0.2924	0.915138	5255	0	0.025329
ZFPL1	2	0.89926	0.89913	0.958454	16638	0	0.020264	0.53406	0.53436	0.923281	9897	0	0.020264
PARP1	2	0.89926	0.89913	0.958454	16639	0	0.020264	0.53406	0.53436	0.923281	9889	0	0.020264
ZNF433	2	0.89926	0.89913	0.958454	16640	0	1.6488	0.017025	0.019639	0.901958	458	1	1.6488
LAMB2	2	0.89926	0.89913	0.958454	16641	0	0.020264	0.53406	0.53436	0.923281	9749	0	0.020264
GAGE2B	2	0.89926	0.89913	0.958454	16642	0	0.020264	0.53406	0.53436	0.923281	10094	0	0.020264
UGGT2	2	0.89926	0.89913	0.958454	16643	0	0.020264	0.53406	0.53436	0.923281	9743	0	0.020264
ILF2	2	0.89926	0.89913	0.958454	16644	0	0.023641	0.30889	0.30885	0.915138	5347	0	0.023641
RPL7L1	2	0.89926	0.89913	0.958454	16645	0	0.020264	0.53406	0.53436	0.923281	9735	0	0.020264
MRPS5	2	0.89926	0.89913	0.958454	16646	0	0.020264	0.53406	0.53436	0.923281	10134	0	0.020264
OR51G2	2	0.89926	0.89913	0.958454	16647	0	0.31444	0.19787	0.19774	0.915138	3827	0	0.31444
C19orf26	2	0.89926	0.89913	0.958454	16648	0	0.020264	0.53406	0.53436	0.923281	10053	0	0.020264
KLC3	2	0.89926	0.89913	0.958454	16649	0	0.020264	0.53406	0.53436	0.923281	9695	0	0.020264
URGCP	2	0.89926	0.89913	0.958454	16650	0	0.020264	0.53406	0.53436	0.923281	9706	0	0.020264
EI24	2	0.89926	0.89913	0.958454	16651	0	0.52281	0.089408	0.089589	0.915138	1724	1	0.52281
SPX	2	0.89926	0.89913	0.958454	16652	0	0.68428	0.058154	0.059003	0.915138	1166	1	0.68428
ZNF431	2	0.89926	0.89913	0.958454	16653	0	0.020264	0.53406	0.53436	0.923281	9616	0	0.020264
NUP54	2	0.89926	0.89913	0.958454	16654	0	1.0241	0.038563	0.040182	0.915138	798	1	1.0241
TEX38	2	0.89926	0.89913	0.958454	16655	0	0.020264	0.53406	0.53436	0.923281	10215	0	0.020264
RGL4	2	0.89926	0.89913	0.958454	16656	0	0.31444	0.19787	0.19774	0.915138	3405	0	0.31444
TBCE	2	0.89926	0.89913	0.958454	16657	0	0.020264	0.53406	0.53436	0.923281	9758	0	0.020264
MARVELD3	2	0.89926	0.89913	0.958454	16658	0	0.23201	0.27823	0.27821	0.915138	3976	0	0.23201
TRAPPC2L	2	0.89926	0.89913	0.958454	16659	0	0.31444	0.19787	0.19774	0.915138	3772	0	0.31444
TEX37	2	0.89926	0.89913	0.958454	16660	0	1.4781	0.020761	0.02322	0.907913	530	1	1.4781
DPPA3	2	0.89926	0.89913	0.958454	16661	0	0.31444	0.19787	0.19774	0.915138	3083	0	0.31444
TNNI1	2	0.89926	0.89913	0.958454	16662	0	0.31444	0.19787	0.19774	0.915138	3475	0	0.31444
CABLES1	2	0.89926	0.89913	0.958454	16663	0	0.31444	0.19787	0.19774	0.915138	3462	0	0.31444
WSCD2	2	0.89926	0.89913	0.958454	16664	0	0.52281	0.089408	0.089589	0.915138	1583	1	0.52281
EXOSC5	2	0.89926	0.89913	0.958454	16665	0	0.020264	0.53406	0.53436	0.923281	9992	0	0.020264
FSCN3	2	0.89926	0.89913	0.958454	16666	0	0.41691	0.12173	0.12162	0.915138	2153	0	0.41691
LAT2	2	0.89926	0.89913	0.958454	16667	0	0.020264	0.53406	0.53436	0.923281	10111	0	0.020264
